Date,Payee,Address,Amount,Account,Month,Cleaned Vendor,Category,Type
02/13/2026,DIRECTPAY MINIMUM PAYMENTSEE DETAILS OF YOUR NEXT DIRECTPAY BELOW,,35,Discover ending 3139,2026-02,Directpay Minimum Paymentsee Details Of Your Next Directpay Below,Income,Income
02/17/2026,DISCOVER PAYMENTS : ACH Electronic Debit,,-35,Citi Checking 5060,2026-02,Discover (Payment),Debt Payments,Expense
02/17/2026,D0507 CTLP*AMERICAN FOOD LIVERPOOL AR 26 : Mobile Purchase Sign Based 02/12 #2969,,-3.39,Citi Checking 5060,2026-02,Vending Machine,Groceries,Expense
02/18/2026,INTEREST CHARGE ON PURCHASES,,-20.33,Discover ending 3139,2026-02,Interest Charge,Bank Fees,Expense
02/18/2026,GEICO *AUTO WASHINGTON DC 26045 : Debit Card Purchase 02/13 04:09p #2969,,-139.21,Citi Checking 5060,2026-02,GEICO,Bills & Utilities,Expense
02/18/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021L5IODY ORG ID:TDP,,50,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/18/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021L58CKX ORG ID:TDP,,50,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/18/2026,ZEMETA ETHIOPIAN RESTA ROCHESTER NY 26047 : Debit Card Purchase 02/13 06:18p #2969,,-39.31,Citi Checking 5060,2026-02,Zemeta Ethiopian Resta Rochester,Other,Expense
02/18/2026,D0507 OSWEGO SMOKE N SHOP OSWEGO NY 26 : Mobile Purchase Sign Based 02/15 08:05p #2969,,-37.8,Citi Checking 5060,2026-02,Smoke Shop,Tobacco,Expense
02/18/2026,D0507 APPLE CASH SENT MONEY CUPERTINO CA 26 : Mobile Purchase Sign Based 02/16 09:30p #2969,,-25,Citi Checking 5060,2026-02,Apple Cash (Sent),Transfers,Expense
02/18/2026,D0507 LS THRIFTY SHOPPER OSWEGO NY 26 : Mobile Purchase Sign Based 02/16 05:25p #2969,,-24.83,Citi Checking 5060,2026-02,Thrifty Shopper,Groceries,Expense
02/18/2026,D0507 APPLE CASH SENT MONEY CUPERTINO CA 26 : Mobile Purchase Sign Based 02/13 03:44p #2969,,-30,Citi Checking 5060,2026-02,Apple Cash (Sent),Transfers,Expense
02/18/2026,D0507 SNK OSWEGO OSWEGO NY 26 : Mobile Purchase Sign Based 02/15 08:13p #2969,,-20.28,Citi Checking 5060,2026-02,SNK Oswego,Food & Dining,Expense
02/18/2026,PP*DOORDASH 7-ELEVENB 4029357733 CA 26047 : Mobile Purchase Sign Based 02/14 04:01p #2969,,-19.19,Citi Checking 5060,2026-02,7-Eleven,Groceries,Expense
02/18/2026,D0507 SUNY OSWEGO AUXILIARY OSWEGO NY 26 : Mobile Purchase Sign Based 02/13 12:01p #2969,,-5.4,Citi Checking 5060,2026-02,SUNY Oswego Dining,Food & Dining,Expense
02/18/2026,TD ZELLE SENT 604900M0E2P5 Zelle NATANEM ABEBE,,-50,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/18/2026,TD ZELLE SENT 604900G031D6 Zelle NATANEM ABEBE,,-50,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/18/2026,D0507 LS THRIFTY SHOPPER OSWEGO NY 26 : Mobile Purchase Sign Based 02/16 05:35p #2969,,-21.59,Citi Checking 5060,2026-02,Thrifty Shopper,Groceries,Expense
02/19/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021M5VXYF ORG ID:TDP,,60,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/19/2026,Online  Xfer Transfer from SV x4317,,60,TD Bank 4317,2026-02,Internal Transfer,Transfers,Income
02/19/2026,AUTOMATIC STATEMENT CREDIT,,13.26,Discover ending 3139,2026-02,Refund / Credit,Refunds & Credits,Income
02/19/2026,TD ZELLE SENT 605000P051E7 Zelle NATANEM ABEBE,,-60,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/19/2026,D0507 DOMINOS 3425 OSWEGO NY 26 : Mobile Purchase Sign Based 02/17 08:24p #2969,,-5.42,Citi Checking 5060,2026-02,Domino's,Food & Dining,Expense
02/19/2026,D0507 DOMINOS 3425 OSWEGO NY 26 : Mobile Purchase Sign Based 02/17 08:07p #2969,,-18.63,Citi Checking 5060,2026-02,Domino's,Food & Dining,Expense
02/20/2026,D0507 CTLP*AMERICAN FOOD LIVERPOOL AR 26 : Mobile Purchase Sign Based 02/18 #2969,,-3.2,Citi Checking 5060,2026-02,Vending Machine,Groceries,Expense
02/20/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021N7AQLM ORG ID:TDP,,50,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/20/2026,D0507 SUNY OSWEGO AUXILIARY OSWEGO NY 26 : Mobile Purchase Sign Based 02/18 09:00a #2969,,-7.89,Citi Checking 5060,2026-02,SUNY Oswego Dining,Food & Dining,Expense
02/20/2026,D0507 OSWEGO SMOKE N SHOP OSWEGO NY 26 : Mobile Purchase Sign Based 02/18 04:46p #2969,,-43.2,Citi Checking 5060,2026-02,Smoke Shop,Tobacco,Expense
02/20/2026,D0507 APPLE CASH SENT MONEY CUPERTINO CA 26 : Mobile Purchase Sign Based 02/18 10:31p #2969,,-45,Citi Checking 5060,2026-02,Apple Cash (Sent),Transfers,Expense
02/20/2026,Online  Xfer Transfer from SV x4317,,50,TD Bank 4317,2026-02,Internal Transfer,Transfers,Income
02/20/2026,TD ZELLE SENT 605100A0FZFK Zelle NATANEM ABEBE,,-50,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/20/2026,D0507 CTLP*AMERICAN FOOD LIVERPOOL AR 26 : Mobile Purchase Sign Based 02/18 08:42p #2969,,-4.2,Citi Checking 5060,2026-02,Vending Machine,Groceries,Expense
02/23/2026,AMAZON MKTPL*B995P3822 Amzn.com/billWA,Amzn.com/bill WA,-9.71,Card ending 3928,2026-02,Amazon,Shopping,Expense
02/23/2026,TD ZELLE SENT 605400J07310 Zelle NATANEM ABEBE,,-20,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/23/2026,TD ZELLE SENT 605200I00ZYM Zelle ZWE AUNG,,-35,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/23/2026,TD ZELLE RECEIVED 605200F05IAJ Zelle BIRHANU GEBIREMES,,250,TD Bank 4317,2026-02,Zelle (Received),Income,Income
02/23/2026,TD ZELLE SENT 605200B03AP4 Zelle NATANEM ABEBE,,-100,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/23/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021Q9USXS ORG ID:TDP,,20,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/23/2026,D0507 SOUTH WEDGE CON ROCHESTER NYUS07 : Mobile Purchase PIN Based,,-1,Citi Checking 5060,2026-02,South Wedge Con Rochester Nyus07 : Mobile Purchase Pin Based,Other,Expense
02/23/2026,D0507 TEMU.COM 13024806118 MA 26 : Mobile Purchase Sign Based 02/19 11:53a #2969,,-54.44,Citi Checking 5060,2026-02,Temu,Shopping,Expense
02/23/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021O8CY3G ORG ID:TDP,,100,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/23/2026,D0507 SOUTH WEDGE CON ROCHESTER NYUS00 : Mobile Purchase PIN Based,,-31.33,Citi Checking 5060,2026-02,South Wedge Con Rochester Nyus00 : Mobile Purchase Pin Based,Other,Expense
02/23/2026,D0507 DUNKIN #335539 Q35 OSWEGO NY 26 : Mobile Purchase Sign Based 02/19 02:18p #2969,,-5.93,Citi Checking 5060,2026-02,Dunkin',Food & Dining,Expense
02/24/2026,D0507 SAMI SMOKE SHOP ROCHESTER NY 26 : Mobile Purchase Sign Based 02/21 03:53p #2969,,-44.93,Citi Checking 5060,2026-02,Smoke Shop,Tobacco,Expense
02/24/2026,Online  Xfer Transfer from SV x4317,,100,TD Bank 4317,2026-02,Internal Transfer,Transfers,Income
02/24/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021RB2S53 ORG ID:TDP,,30,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/24/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021RB26II ORG ID:TDP,,35,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/24/2026,D0507 CTLP*CRICKLER VENDING ROCHESTER NY 26 : Mobile Purchase Sign Based 02/21 10:24p #2969,,-1.75,Citi Checking 5060,2026-02,Vending Machine,Groceries,Expense
02/24/2026,D0507 CPI*CONTINENTAL HOSPIT 248-414-1700 MI 26 : Mobile Purchase Sign Based 02/21 10:25p #2969,,-3.1,Citi Checking 5060,2026-02,Continental (Hotel),Travel,Expense
02/24/2026,TD ZELLE SENT 605500H02VX2 Zelle NATANEM ABEBE,,-20,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/24/2026,D0507 McDonalds 22200 OSWEGO NY 26 : Mobile Purchase Sign Based 02/20 06:18p #2969,,-10.03,Citi Checking 5060,2026-02,McDonald's,Food & Dining,Expense
02/24/2026,TD ZELLE SENT 605500F0H028 Zelle NATANEM ABEBE,,-35,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/24/2026,D0507 APPLE CASH SENT MONEY CUPERTINO CA 26 : Mobile Purchase Sign Based 02/20 05:32p #2969,,-40,Citi Checking 5060,2026-02,Apple Cash (Sent),Transfers,Expense
02/24/2026,TD ZELLE SENT 605500O0405N Zelle NATANEM ABEBE,,-35,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/24/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021RAXXP4 ORG ID:TDP,,35,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/24/2026,D0507 McDonalds 22200 OSWEGO NY 26 : Mobile Purchase Sign Based 02/20 07:12p #2969,,-4.95,Citi Checking 5060,2026-02,McDonald's,Food & Dining,Expense
02/24/2026,D0507 OSWEGO SMOKE N SHOP OSWEGO NYUS07 : Mobile Purchase PIN Based,,-81,Citi Checking 5060,2026-02,Smoke Shop,Tobacco,Expense
02/24/2026,Other Credit D0507 OSWEGO SMOKE N SHOPOSWEGO NYUS00,,68.71,Citi Checking 5060,2026-02,Smoke Shop,Tobacco,Income
02/24/2026,D0507 OSWEGO SMOKE N SHOP OSWEGO NYUS07 : Mobile Purchase PIN Based,,-68.71,Citi Checking 5060,2026-02,Smoke Shop,Tobacco,Expense
02/24/2026,TD ZELLE SENT 605500H040ZR Zelle NATANEM ABEBE,,-30,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/24/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021RASP3T ORG ID:TDP,,20,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/25/2026,D0507 ZEMETA ETHIOPIAN RESTA ROCHESTER NY 26 : Mobile Purchase Sign Based 02/21 03:34p #2969,,-26.9,Citi Checking 5060,2026-02,Zemeta Ethiopian Resta Rochester,Other,Expense
02/25/2026,D0507 UEP*ICHA CAFE BUFFALO NY 26 : Mobile Purchase Sign Based 02/23 01:47p #2969,,-7.88,Citi Checking 5060,2026-02,Icha Cafe,Food & Dining,Expense
02/26/2026,TD ZELLE SENT 605600E0JGUJ Zelle NATANEM ABEBE,,-15,TD Bank 4317,2026-02,Zelle (Sent),Transfers,Expense
02/26/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021SC6794 ORG ID:TDP,,15,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/26/2026,AMSALE BELET : Zelle Credit PAY ID:BACd5re6bdht ORG ID:BAC,,500,Citi Checking 5060,2026-02,Zelle (Received),Income,Income
02/26/2026,D0507 INSOMNIA COOKIES - BUF AMHERST NY 26 : Mobile Purchase Sign Based 02/23 01:44p #2969,,-9.83,Citi Checking 5060,2026-02,Insomnia Cookies,Food & Dining,Expense
02/26/2026,D0507 TST*WHACKO GRINGO Oswego NY 26 : Mobile Purchase Sign Based 02/24 03:51p #2969,,-8.88,Citi Checking 5060,2026-02,Whacko Gringo,Food & Dining,Expense
02/26/2026,PP*SPOTIFY*P3FAFA52BD 2033189708 NY 26056 : Mobile Purchase Sign Based 02/24 06:38p #2969,,-7.41,Citi Checking 5060,2026-02,Spotify,Subscriptions,Expense
02/26/2026,D0507 TST*WHACKO GRINGO Oswego NY 26 : Mobile Purchase Sign Based 02/24 03:49p #2969,,-6.19,Citi Checking 5060,2026-02,Whacko Gringo,Food & Dining,Expense
02/26/2026,D0507 DUNKIN #335539 Q35 OSWEGO NY 26 : Mobile Purchase Sign Based 02/24 11:05a #2969,,-5.93,Citi Checking 5060,2026-02,Dunkin',Food & Dining,Expense
02/26/2026,D0507 SUNY OSWEGO OSWEGO NY 26 : Mobile Purchase Sign Based 02/24 06:36p #2969,,-5,Citi Checking 5060,2026-02,SUNY Oswego Dining,Food & Dining,Expense
02/28/2026,PAYPAL *PEACOCKTVLL D0E 888-221-1161 CA,,-3.17,Discover ending 3139,2026-02,Paypal *Peacocktvll D0E 888-221-1161,Other,Expense
03/02/2026,TD ZELLE SENT 605900H004LE Zelle EMMANUEL MOSCOSO,,-50,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/02/2026,D0507 McDonalds 22200 OSWEGO NY 26 : Mobile Purchase Sign Based 02/25 02:06p #2969,,-12.3,Citi Checking 5060,2026-03,McDonald's,Food & Dining,Expense
03/02/2026,D0507 McDonalds 22200 OSWEGO NY 26 : Mobile Purchase Sign Based 02/25 11:42p #2969,,-8.29,Citi Checking 5060,2026-03,McDonald's,Food & Dining,Expense
03/03/2026,D0507 McDonalds 22200 OSWEGO NY 26 : Mobile Purchase Sign Based 02/27 11:35p #2969,,-10.56,Citi Checking 5060,2026-03,McDonald's,Food & Dining,Expense
03/03/2026,D0507 APPLE CASH SENT MONEY CUPERTINO CA 26 : Mobile Purchase Sign Based 03/01 02:17p #2969,,-15,Citi Checking 5060,2026-03,Apple Cash (Sent),Transfers,Expense
03/03/2026,D0507 LS THRIFTY SHOPPER OSWEGO NY 26 : Mobile Purchase Sign Based 03/01 05:22p #2969,,-15.04,Citi Checking 5060,2026-03,Thrifty Shopper,Groceries,Expense
03/03/2026,D0507 DOMINOS 3425 OSWEGO NY 26 : Mobile Purchase Sign Based 02/27 12:00p #2969,,-17.14,Citi Checking 5060,2026-03,Domino's,Food & Dining,Expense
03/03/2026,D0507 KINNEY DRUGS #53 OSWEGO NY 26 : Mobile Purchase Sign Based 02/27 12:44p #2969,,-27.98,Citi Checking 5060,2026-03,Kinney Drugs,Groceries,Expense
03/03/2026,D0507 PRICE CHOPPER #226 OSWEGO NYUS07 : Mobile Purchase PIN Based,,-28.1,Citi Checking 5060,2026-03,Price Chopper,Groceries,Expense
03/03/2026,D0507 TEMU.COM 13024806118 MA 26 : Mobile Purchase Sign Based 03/02 01:42a #2969,,-47.08,Citi Checking 5060,2026-03,Temu,Shopping,Expense
03/03/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021YIPTD5 ORG ID:TDP,,50,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/03/2026,MIN MAW : Zelle Debit PAY ID:CTIh6sp66GvW ORG ID:JPM,,-360,Citi Checking 5060,2026-03,Zelle (Sent),Transfers,Expense
03/03/2026,TD ZELLE SENT 606200O0A97Y Zelle NATANEM ABEBE,,-50,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/03/2026,Online  Xfer Transfer from SV x4317,,100,TD Bank 4317,2026-03,Internal Transfer,Transfers,Income
03/04/2026,TD ZELLE SENT 606300F06028 Zelle NATANEM ABEBE,,-15,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/04/2026,TD ZELLE SENT 606300A0HWQX Zelle NATANEM ABEBE,,-25,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/04/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021ZJYLDK ORG ID:TDP,,25,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/04/2026,D0507 SUNY OSWEGO AUXILIARY OSWEGO NY 26 : Mobile Purchase Sign Based 03/02 09:46a #2969,,-13.29,Citi Checking 5060,2026-03,SUNY Oswego Dining,Food & Dining,Expense
03/04/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP021ZJY7K7 ORG ID:TDP,,15,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/04/2026,D0507 FOOD CHOW CITY OSWEGO NY 26 : Mobile Purchase Sign Based 03/01 04:25p #2969,,-24.22,Citi Checking 5060,2026-03,Food Chow City,Food & Dining,Expense
03/05/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP0220KG1K3 ORG ID:TDP,,20,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/05/2026,D0507 PRICE CHOPPER #226 OSWEGO NYUS07 : Mobile Purchase PIN Based,,-31.56,Citi Checking 5060,2026-03,Price Chopper,Groceries,Expense
03/05/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP0220KGL6E ORG ID:TDP,,50,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/05/2026,ONLINE/MOBILE RECURRING,,817.71,Card ending 3928,2026-03,Online/Mobile Recurring,Income,Income
03/05/2026,TD ZELLE SENT 606400I0M3OF Zelle NATANEM ABEBE,,-50,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/05/2026,TD ZELLE SENT 606400B03P4X Zelle NATANEM ABEBE,,-20,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/05/2026,Online  Xfer Transfer from SV x4317,,50,TD Bank 4317,2026-03,Internal Transfer,Transfers,Income
03/06/2026,APPLE CASH INST XFER CUPERTINO CAUS06265 : DEBIT CARD TRANSFER CREDIT,,7.75,Citi Checking 5060,2026-03,Apple Cash (Received),Income,Income
03/06/2026,BANK OF AMERICA PAYMENT,,-817.71,TD Bank 4317,2026-03,Bank of America (Payment),Debt Payments,Expense
03/07/2026,FASTRAC 0201 OSWEGO NY,OSWEGO        NY,-5.54,Card ending 3928,2026-03,Fastrac,Groceries,Expense
03/09/2026,WAL-MART #1926 OSWEGO NY 26065 : Debit Card Purchase 03/05 09:38a #2969,,-16.07,Citi Checking 5060,2026-03,Walmart,Groceries,Expense
03/09/2026,D0507 OSWEGO SMOKE N SHOP OSWEGO NY 26 : Mobile Purchase Sign Based 03/05 11:37a #2969,,-27.04,Citi Checking 5060,2026-03,Smoke Shop,Tobacco,Expense
03/09/2026,SUNY OSWEGO OSWEGO NY,OSWEGO        NY,-5,Card ending 3928,2026-03,SUNY Oswego Dining,Food & Dining,Expense
03/09/2026,McDonalds 22200 OSWEGO NY,OSWEGO        NY,-11.2,Card ending 3928,2026-03,McDonald's,Food & Dining,Expense
03/09/2026,D0507 OSWEGO SMOKE N SHOP OSWEGO NY 26 : Mobile Purchase Sign Based 03/05 11:39a #2969,,-11.62,Citi Checking 5060,2026-03,Smoke Shop,Tobacco,Expense
03/09/2026,BANK OF AMERICA PAYMENT,,817.71,TD Bank 4317,2026-03,Bank of America (Payment),Debt Payments,Income
03/09/2026,D0507 OSWEGO SMOKE N SHOP OSWEGO NY 26 : Mobile Purchase Sign Based 03/05 08:23p #2969,,-6.48,Citi Checking 5060,2026-03,Smoke Shop,Tobacco,Expense
03/10/2026,D0507 SNK OSWEGO OSWEGO NY 26 : Mobile Purchase Sign Based 03/05 11:56a #2969,,-8.38,Citi Checking 5060,2026-03,SNK Oswego,Food & Dining,Expense
03/10/2026,D0507 SNK OSWEGO OSWEGO NY 26 : Mobile Purchase Sign Based 03/05 12:02p #2969,,-12.48,Citi Checking 5060,2026-03,SNK Oswego,Food & Dining,Expense
03/10/2026,D0507 APPLE CASH SENT MONEY CUPERTINO CA 26 : Mobile Purchase Sign Based 03/06 07:01p #2969,,-25,Citi Checking 5060,2026-03,Apple Cash (Sent),Transfers,Expense
03/11/2026,ONLINE/MOBILE TRANSFER PAYMENT RETURN,,-817.71,Card ending 3928,2026-03,Refund / Credit,Refunds & Credits,Expense
03/11/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP0226Q1BXH ORG ID:TDP,,20,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/11/2026,Online  Xfer Transfer from SV x4317,,100,TD Bank 4317,2026-03,Internal Transfer,Transfers,Income
03/11/2026,SUNY OSWEGO OSWEGO NY,OSWEGO        NY,-5,Card ending 3928,2026-03,SUNY Oswego Dining,Food & Dining,Expense
03/11/2026,TD ZELLE SENT 607000H0G9XS Zelle NATANEM ABEBE,,-20,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/11/2026,TD ZELLE SENT 607000N0DG0M Zelle NATANEM ABEBE,,-15,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/11/2026,DDA TR NSFR TRANSFER TO SAVINGS ACCT     x4317,,-50,TD Bank 4317,2026-03,Transfer to Savings,Transfers,Expense
03/11/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP0226Q155Y ORG ID:TDP,,15,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/11/2026,wanderu.com Boston MA,Boston        MA,-117.96,Card ending 3928,2026-03,Wanderu,Travel,Expense
03/12/2026,Popeyes 13945 Oswego NY,Oswego        NY,-10.93,Card ending 3928,2026-03,Popeyes,Food & Dining,Expense
03/12/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP0227R3EDN ORG ID:TDP,,20,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/12/2026,McDonalds 22200 OSWEGO NY,OSWEGO        NY,-5.15,Card ending 3928,2026-03,McDonald's,Food & Dining,Expense
03/12/2026,TD ZELLE SENT 607100F0AGNB Zelle NATANEM ABEBE,,-20,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/12/2026,PAYPAL *PATREON MEMBER 888-221-1161 CA,,-5,Discover ending 3139,2026-03,Patreon,Subscriptions,Expense
03/12/2026,SUNY OSWEGO AUXILIARY COLOSWEGO NY,OSWEGO        NY,-7.65,Card ending 3928,2026-03,SUNY Oswego Dining,Food & Dining,Expense
03/12/2026,McDonalds 22200 OSWEGO NY,OSWEGO        NY,-11.97,Card ending 3928,2026-03,McDonald's,Food & Dining,Expense
03/13/2026,LATE FEE FOR PAYMENT DUE,,-29,Card ending 3928,2026-03,Late Fee For Payment Due,Other,Expense
03/13/2026,Online  Xfer Transfer from SV x4317,,100,TD Bank 4317,2026-03,Internal Transfer,Transfers,Income
03/13/2026,TD ZELLE SENT 607200N01MWB Zelle NATANEM ABEBE,,-50,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/13/2026,TD ZELLE SENT 607200M0AHOC Zelle NATANEM ABEBE,,-30,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/13/2026,D0507 APPLE CASH SENT MONEY CUPERTINO CA 26 : Mobile Purchase Sign Based 03/11 09:23a #2969,,-15,Citi Checking 5060,2026-03,Apple Cash (Sent),Transfers,Expense
03/13/2026,SPECTRUM SPECTRUM : ACH Electronic Debit,,-30,Citi Checking 5060,2026-03,Spectrum,Bills & Utilities,Expense
03/13/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP0228SUEH7 ORG ID:TDP,,30,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/13/2026,DIRECTPAY MINIMUM PAYMENTSEE DETAILS OF YOUR NEXT DIRECTPAY BELOW,,27.74,Discover ending 3139,2026-03,Directpay Minimum Paymentsee Details Of Your Next Directpay Below,Income,Income
03/13/2026,ACH PAYMENT ADJUSTMENT,,-27.74,Discover ending 3139,2026-03,Refund / Credit,Refunds & Credits,Expense
03/13/2026,DPP PAYMENT REPRESENTMENT - THANK YOU,,27.74,Discover ending 3139,2026-03,Dpp Payment Representment - Thank You,Income,Income
03/13/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP0228SSWQ1 ORG ID:TDP,,50,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/14/2026,INTEREST CHARGED ON PURCHASES,,-17.83,Card ending 3928,2026-03,Interest Charge,Bank Fees,Expense
03/16/2026,TD ZELLE SENT 607300E0GXYW Zelle NATANEM ABEBE,,-50,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/16/2026,TD ZELLE SENT 607200B0DSN4 Zelle NATANEM ABEBE,,-20,TD Bank 4317,2026-03,Zelle (Sent),Transfers,Expense
03/16/2026,Online  Xfer Transfer from SV x4317,,50,TD Bank 4317,2026-03,Internal Transfer,Transfers,Income
03/16/2026,D0507 DUNKIN #335539 Q35 OSWEGO NY 26 : Mobile Purchase Sign Based 03/12 11:27a #2969,,-15.64,Citi Checking 5060,2026-03,Dunkin',Food & Dining,Expense
03/16/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP0228T3KJO ORG ID:TDP,,20,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/16/2026,D0507 ONVO TRAVEL PLA GOULDSBORO PAUS07 : Mobile Purchase PIN Based,,-3.07,Citi Checking 5060,2026-03,ONVO Travel,Travel,Expense
03/16/2026,DISCOVER PAYMENTS : ACH Electronic Debit,,-27.74,Citi Checking 5060,2026-03,Discover (Payment),Debt Payments,Expense
03/16/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP0229TG1VD ORG ID:TDP,,50,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
03/17/2026,D0507 BENJAMINS ON FRANKLIN SYRACUSE NY 26 : Mobile Purchase Sign Based 03/14 12:01a #2969,,-16.47,Citi Checking 5060,2026-03,Benjamin's,Food & Dining,Expense
03/17/2026,D0507 WEGMANS #031 SYRACUSE NY 26 : Mobile Purchase Sign Based 03/13 07:33p #2969,,-15.39,Citi Checking 5060,2026-03,Wegmans,Other,Expense
03/17/2026,D0507 APPLE CASH SENT MONEY CUPERTINO CA 26 : Mobile Purchase Sign Based 03/14 01:11p #2969,,-20,Citi Checking 5060,2026-03,Apple Cash (Sent),Transfers,Expense
03/17/2026,D0507 APPLE CASH SENT MONEY CUPERTINO CA 26 : Mobile Purchase Sign Based 03/13 06:58p #2969,,-40,Citi Checking 5060,2026-03,Apple Cash (Sent),Transfers,Expense
03/17/2026,Returned Insufficient Funds - ACH Txn,,27.74,Citi Checking 5060,2026-03,NSF Fee,Bank Fees,Income
03/17/2026,D0507 APPLE CASH SENT MONEY CUPERTINO CA 26 : Mobile Purchase Sign Based 03/13 11:23p #2969,,-5,Citi Checking 5060,2026-03,Apple Cash (Sent),Transfers,Expense
03/17/2026,D0507 CHIPOTLE 2179 NEWARK NJ 26 : Mobile Purchase Sign Based 03/14 07:02p #2969,,-10.29,Citi Checking 5060,2026-03,Chipotle,Food & Dining,Expense
03/18/2026,INTEREST CHARGE ON PURCHASES,,-17.97,Discover ending 3139,2026-03,Interest Charge,Bank Fees,Expense
03/18/2026,RETURNED CHECK CHARGE,,-30,Discover ending 3139,2026-03,Refund / Credit,Refunds & Credits,Expense
03/18/2026,TD ZELLE RECEIVED 607700O0KJTZ Zelle BIRHANU GEBIREMES,,300,TD Bank 4317,2026-03,Zelle (Received),Income,Income
03/19/2026,AUTOMATIC STATEMENT CREDIT,,0.08,Discover ending 3139,2026-03,Refund / Credit,Refunds & Credits,Income
03/20/2026,OSWEGO REFUND REFUND,,425.2,TD Bank 4317,2026-03,Refund / Credit,Refunds & Credits,Income
03/23/2026,NATANEM ABEB : Zelle Credit PAY ID:TDP022I1M9AP ORG ID:TDP,,50,Citi Checking 5060,2026-03,Zelle (Received),Income,Income
